nombre,codigo,hexadecimal,rgb,libro,cartilla,linea,marca,base,cuarto1,cuarto2,cuarto3,cuarto4,galon1,galon2,galon3,galon4,cubeta1,cubeta2,cubeta3,cubeta4
CRETE BARREL,3013D,93825f,,SOLID,MAGIC-BOOK,436X,PALETA,DEEP,TINTE: B   0 Y 32 PTS,TINTE: C   1 Y 20 PTS,,,TINTE: B   1 Y 62 PTS,TINTE: C   5 Y 16 PTS,,,TINTE: B   9 Y 54 PTS,TINTE: C   26 Y 16 PTS,,
CRETE BARREL,3013D,93825f,,SOLID,MAGIC-BOOK,437X,PALETA,DEEP,TINTE: B   0 Y 38 PTS,TINTE: C   1 Y 36 PTS,,,TINTE: B   2 Y 22 PTS,TINTE: C   6 Y 16 PTS,,,TINTE: B   11 Y 46 PTS,TINTE: C   31 Y 16 PTS,,
CRETE BARREL,3013D,93825f,,SOLID,MAGIC-BOOK,457X,PALETA,DEEP,TINTE: B   0 Y 37 PTS,TINTE: C   1 Y 33 PTS,,,TINTE: B   2 Y 18 PTS,TINTE: C   6 Y 4 PTS,,,TINTE: B   11 Y 26 PTS,TINTE: C   30 Y 20 PTS,,
CRETE BARREL,3013D,93825f,,SOLID,MAGIC-BOOK,577X,PALETA,DEEP,TINTE: B   0 Y 31 PTS,TINTE: C   1 Y 18 PTS,,,TINTE: B   1 Y 58 PTS,TINTE: C   5 Y 6 PTS,,,TINTE: B   9 Y 34 PTS,TINTE: C   25 Y 30 PTS,,
WETHERBURN TAN,3014T,b2a281,,SOLID,MAGIC-BOOK,235X,PALETA,TINT,TINTE: B   0 Y 17 PTS,TINTE: C   0 Y 46 PTS,,,TINTE: B   1 Y 4 PTS,TINTE: C   2 Y 56 PTS,,,TINTE: B   5 Y 20 PTS,TINTE: C   14 Y 24 PTS,,
WETHERBURN TAN,3014T,b2a281,,SOLID,MAGIC-BOOK,355X,PALETA,TINT,TINTE: B   0 Y 17 PTS,TINTE: C   0 Y 46 PTS,,,TINTE: B   1 Y 4 PTS,TINTE: C   2 Y 56 PTS,,,TINTE: B   5 Y 20 PTS,TINTE: C   14 Y 24 PTS,,
WETHERBURN TAN,3014T,b2a281,,SOLID,MAGIC-BOOK,356X,PALETA,TINT,TINTE: B   0 Y 23 PTS,TINTE: C   0 Y 62 PTS,,,TINTE: B   1 Y 26 PTS,TINTE: C   3 Y 54 PTS,,,TINTE: B   7 Y 2 PTS,TINTE: C   19 Y 14 PTS,,
WETHERBURN TAN,3014T,b2a281,,SOLID,MAGIC-BOOK,357X,PALETA,TINT,TINTE: B   0 Y 23 PTS,TINTE: C   0 Y 62 PTS,,,TINTE: B   1 Y 26 PTS,TINTE: C   3 Y 54 PTS,,,TINTE: B   7 Y 2 PTS,TINTE: C   19 Y 14 PTS,,
WETHERBURN TAN,3014T,b2a281,,SOLID,MAGIC-BOOK,365X,PALETA,TINT,TINTE: B   0 Y 17 PTS,TINTE: C   0 Y 47 PTS,,,TINTE: B   1 Y 4 PTS,TINTE: C   2 Y 58 PTS,,,TINTE: B   5 Y 20 PTS,TINTE: C   14 Y 34 PTS,,
WETHERBURN TAN,3014T,b2a281,,SOLID,MAGIC-BOOK,435X,PALETA,TINT,TINTE: B   0 Y 23 PTS,TINTE: C   0 Y 62 PTS,,,TINTE: B   1 Y 26 PTS,TINTE: C   3 Y 54 PTS,,,TINTE: B   7 Y 2 PTS,TINTE: C   19 Y 14 PTS,,
WETHERBURN TAN,3014T,b2a281,,SOLID,MAGIC-BOOK,436X,PALETA,TINT,TINTE: B   0 Y 23 PTS,TINTE: C   0 Y 62 PTS,,,TINTE: B   1 Y 26 PTS,TINTE: C   3 Y 54 PTS,,,TINTE: B   7 Y 2 PTS,TINTE: C   19 Y 14 PTS,,
WETHERBURN TAN,3014T,b2a281,,SOLID,MAGIC-BOOK,437X,PALETA,TINT,TINTE: B   0 Y 21 PTS,TINTE: C   0 Y 56 PTS,,,TINTE: B   1 Y 18 PTS,TINTE: C   3 Y 30 PTS,,,TINTE: B   6 Y 26 PTS,TINTE: C   17 Y 22 PTS,,
WETHERBURN TAN,3014T,b2a281,,SOLID,MAGIC-BOOK,457X,PALETA,TINT,TINTE: B   0 Y 21 PTS,TINTE: C   0 Y 57 PTS,,,TINTE: B   1 Y 18 PTS,TINTE: C   3 Y 34 PTS,,,TINTE: B   6 Y 26 PTS,TINTE: C   17 Y 42 PTS,,
WETHERBURN TAN,3014T,b2a281,,SOLID,MAGIC-BOOK,577X,PALETA,TINT,TINTE: B   0 Y 11 PTS,TINTE: C   0 Y 29 PTS,,,TINTE: B   0 Y 42 PTS,TINTE: C   1 Y 52 PTS,,,TINTE: B   3 Y 18 PTS,TINTE: C   9 Y 4 PTS,,
SANDED BIRCH,3015P,d2c5a7,,SOLID,MAGIC-BOOK,235X,PALETA,PASTEL,TINTE: B   0 Y 6 PTS,TINTE: C   0 Y 18 PTS,,,TINTE: B   0 Y 24 PTS,TINTE: C   1 Y 6 PTS,,,TINTE: B   1 Y 56 PTS,TINTE: C   5 Y 30 PTS,,
SANDED BIRCH,3015P,d2c5a7,,SOLID,MAGIC-BOOK,355X,PALETA,PASTEL,TINTE: B   0 Y 7 PTS,TINTE: C   0 Y 19 PTS,,,TINTE: B   0 Y 26 PTS,TINTE: C   1 Y 10 PTS,,,TINTE: B   2 Y 2 PTS,TINTE: C   5 Y 50 PTS,,
SANDED BIRCH,3015P,d2c5a7,,SOLID,MAGIC-BOOK,356X,PALETA,PASTEL,TINTE: B   0 Y 8 PTS,TINTE: C   0 Y 22 PTS,,,TINTE: B   0 Y 32 PTS,TINTE: C   1 Y 24 PTS,,,TINTE: B   2 Y 32 PTS,TINTE: C   6 Y 56 PTS,,
SANDED BIRCH,3015P,d2c5a7,,SOLID,MAGIC-BOOK,357X,PALETA,PASTEL,TINTE: B   0 Y 9 PTS,TINTE: C   0 Y 25 PTS,,,TINTE: B   0 Y 36 PTS,TINTE: C   1 Y 36 PTS,,,TINTE: B   2 Y 52 PTS,TINTE: C   7 Y 52 PTS,,
SANDED BIRCH,3015P,d2c5a7,,SOLID,MAGIC-BOOK,365X,PALETA,PASTEL,TINTE: B   0 Y 7 PTS,TINTE: C   0 Y 20 PTS,,,TINTE: B   0 Y 28 PTS,TINTE: C   1 Y 16 PTS,,,TINTE: B   2 Y 12 PTS,TINTE: C   6 Y 16 PTS,,
SANDED BIRCH,3015P,d2c5a7,,SOLID,MAGIC-BOOK,435X,PALETA,PASTEL,TINTE: B   0 Y 10 PTS,TINTE: C   0 Y 27 PTS,,,TINTE: B   0 Y 38 PTS,TINTE: C   1 Y 44 PTS,,,TINTE: B   2 Y 62 PTS,TINTE: C   8 Y 28 PTS,,
SANDED BIRCH,3015P,d2c5a7,,SOLID,MAGIC-BOOK,436X,PALETA,PASTEL,TINTE: B   0 Y 7 PTS,TINTE: C   0 Y 19 PTS,,,TINTE: B   0 Y 26 PTS,TINTE: C   1 Y 12 PTS,,,TINTE: B   2 Y 2 PTS,TINTE: C   5 Y 60 PTS,,
SANDED BIRCH,3015P,d2c5a7,,SOLID,MAGIC-BOOK,437X,PALETA,PASTEL,TINTE: B   0 Y 7 PTS,TINTE: C   0 Y 20 PTS,,,TINTE: B   0 Y 28 PTS,TINTE: C   1 Y 14 PTS,,,TINTE: B   2 Y 12 PTS,TINTE: C   6 Y 6 PTS,,
SANDED BIRCH,3015P,d2c5a7,,SOLID,MAGIC-BOOK,457X,PALETA,PASTEL,TINTE: B   0 Y 10 PTS,TINTE: C   0 Y 27 PTS,,,TINTE: B   0 Y 38 PTS,TINTE: C   1 Y 44 PTS,,,TINTE: B   2 Y 62 PTS,TINTE: C   8 Y 28 PTS,,
SANDED BIRCH,3015P,d2c5a7,,SOLID,MAGIC-BOOK,537X,PALETA,PASTEL,TINTE: B   0 Y 3 PTS,TINTE: C   0 Y 9 PTS,,,TINTE: B   0 Y 12 PTS,TINTE: C   0 Y 36 PTS,,,TINTE: B   0 Y 60 PTS,TINTE: C   2 Y 52 PTS,,
SANDED BIRCH,3015P,d2c5a7,,SOLID,MAGIC-BOOK,577X,PALETA,PASTEL,TINTE: B   0 Y 5 PTS,TINTE: C   0 Y 12 PTS,,,TINTE: B   0 Y 18 PTS,TINTE: C   0 Y 48 PTS,,,TINTE: B   1 Y 26 PTS,TINTE: C   3 Y 48 PTS,,
CREEK SAND,3021P,eae1bc,,SOLID,MAGIC-BOOK,235X,PALETA,PASTEL,TINTE: AXX   0 Y 8 PTS,TINTE: L   0 Y 5 PTS,,,TINTE: AXX   0 Y 32 PTS,TINTE: L   0 Y 18 PTS,,,TINTE: AXX   2 Y 32 PTS,TINTE: L   1 Y 26 PTS,,
CREEK SAND,3021P,eae1bc,,SOLID,MAGIC-BOOK,355X,PALETA,PASTEL,TINTE: AXX   0 Y 9 PTS,TINTE: L   0 Y 5 PTS,,,TINTE: AXX   0 Y 34 PTS,TINTE: L   0 Y 18 PTS,,,TINTE: AXX   2 Y 42 PTS,TINTE: L   1 Y 26 PTS,,
CREEK SAND,3021P,eae1bc,,SOLID,MAGIC-BOOK,356X,PALETA,PASTEL,TINTE: AXX   0 Y 10 PTS,TINTE: L   0 Y 6 PTS,,,TINTE: AXX   0 Y 40 PTS,TINTE: L   0 Y 22 PTS,,,TINTE: AXX   3 Y 8 PTS,TINTE: L   1 Y 46 PTS,,
CREEK SAND,3021P,eae1bc,,SOLID,MAGIC-BOOK,357X,PALETA,PASTEL,TINTE: AXX   0 Y 12 PTS,TINTE: L   0 Y 6 PTS,,,TINTE: AXX   0 Y 46 PTS,TINTE: L   0 Y 24 PTS,,,TINTE: AXX   3 Y 38 PTS,TINTE: L   1 Y 56 PTS,,
CREEK SAND,3021P,eae1bc,,SOLID,MAGIC-BOOK,365X,PALETA,PASTEL,TINTE: AXX   0 Y 9 PTS,TINTE: L   0 Y 5 PTS,,,TINTE: AXX   0 Y 36 PTS,TINTE: L   0 Y 20 PTS,,,TINTE: AXX   2 Y 52 PTS,TINTE: L   1 Y 36 PTS,,
CREEK SAND,3021P,eae1bc,,SOLID,MAGIC-BOOK,435X,PALETA,PASTEL,TINTE: AXX   0 Y 13 PTS,TINTE: L   0 Y 7 PTS,,,TINTE: AXX   0 Y 52 PTS,TINTE: L   0 Y 26 PTS,,,TINTE: AXX   4 Y 4 PTS,TINTE: L   2 Y 2 PTS,,
CREEK SAND,3021P,eae1bc,,SOLID,MAGIC-BOOK,436X,PALETA,PASTEL,TINTE: AXX   0 Y 9 PTS,TINTE: L   0 Y 5 PTS,,,TINTE: AXX   0 Y 36 PTS,TINTE: L   0 Y 18 PTS,,,TINTE: AXX   2 Y 52 PTS,TINTE: L   1 Y 26 PTS,,
CREEK SAND,3021P,eae1bc,,SOLID,MAGIC-BOOK,437X,PALETA,PASTEL,TINTE: AXX   0 Y 9 PTS,TINTE: L   0 Y 5 PTS,,,TINTE: AXX   0 Y 36 PTS,TINTE: L   0 Y 18 PTS,,,TINTE: AXX   2 Y 52 PTS,TINTE: L   1 Y 26 PTS,,
CREEK SAND,3021P,eae1bc,,SOLID,MAGIC-BOOK,457X,PALETA,PASTEL,TINTE: AXX   0 Y 13 PTS,TINTE: L   0 Y 7 PTS,,,TINTE: AXX   0 Y 50 PTS,TINTE: L   0 Y 26 PTS,,,TINTE: AXX   3 Y 58 PTS,TINTE: L   2 Y 2 PTS,,
CREEK SAND,3021P,eae1bc,,SOLID,MAGIC-BOOK,537X,PALETA,PASTEL,TINTE: AXX   0 Y 4 PTS,TINTE: L   0 Y 2 PTS,,,TINTE: AXX   0 Y 16 PTS,TINTE: L   0 Y 8 PTS,,,TINTE: AXX   1 Y 16 PTS,TINTE: L   0 Y 40 PTS,,
CREEK SAND,3021P,eae1bc,,SOLID,MAGIC-BOOK,577X,PALETA,PASTEL,TINTE: AXX   0 Y 6 PTS,TINTE: L   0 Y 3 PTS,,,TINTE: AXX   0 Y 22 PTS,TINTE: L   0 Y 12 PTS,,,TINTE: AXX   1 Y 46 PTS,TINTE: L   0 Y 60 PTS,,
BASKET STRAW,3022T,cdbb88,,SOLID,MAGIC-BOOK,235X,PALETA,TINT,TINTE: AXX   0 Y 36 PTS,TINTE: L   0 Y 24 PTS,,,TINTE: AXX   2 Y 16 PTS,TINTE: L   1 Y 32 PTS,,,TINTE: AXX   11 Y 16 PTS,TINTE: L   7 Y 32 PTS,,
BASKET STRAW,3022T,cdbb88,,SOLID,MAGIC-BOOK,355X,PALETA,TINT,TINTE: AXX   0 Y 36 PTS,TINTE: L   0 Y 24 PTS,,,TINTE: AXX   2 Y 16 PTS,TINTE: L   1 Y 32 PTS,,,TINTE: AXX   11 Y 16 PTS,TINTE: L   7 Y 32 PTS,,
BASKET STRAW,3022T,cdbb88,,SOLID,MAGIC-BOOK,356X,PALETA,TINT,TINTE: AXX   0 Y 48 PTS,TINTE: L   0 Y 32 PTS,,,TINTE: AXX   3 Y 0 PTS,TINTE: L   2 Y 0 PTS,,,TINTE: AXX   15 Y 0 PTS,TINTE: L   10 Y 0 PTS,,
BASKET STRAW,3022T,cdbb88,,SOLID,MAGIC-BOOK,357X,PALETA,TINT,TINTE: AXX   0 Y 48 PTS,TINTE: L   0 Y 32 PTS,,,TINTE: AXX   3 Y 0 PTS,TINTE: L   2 Y 0 PTS,,,TINTE: AXX   15 Y 0 PTS,TINTE: L   10 Y 0 PTS,,
BASKET STRAW,3022T,cdbb88,,SOLID,MAGIC-BOOK,365X,PALETA,TINT,TINTE: AXX   0 Y 37 PTS,TINTE: L   0 Y 25 PTS,,,TINTE: AXX   2 Y 18 PTS,TINTE: L   1 Y 34 PTS,,,TINTE: AXX   11 Y 26 PTS,TINTE: L   7 Y 42 PTS,,
BASKET STRAW,3022T,cdbb88,,SOLID,MAGIC-BOOK,435X,PALETA,TINT,TINTE: AXX   0 Y 48 PTS,TINTE: L   0 Y 32 PTS,,,TINTE: AXX   3 Y 0 PTS,TINTE: L   2 Y 0 PTS,,,TINTE: AXX   15 Y 0 PTS,TINTE: L   10 Y 0 PTS,,
BASKET STRAW,3022T,cdbb88,,SOLID,MAGIC-BOOK,436X,PALETA,TINT,TINTE: AXX   0 Y 48 PTS,TINTE: L   0 Y 32 PTS,,,TINTE: AXX   3 Y 0 PTS,TINTE: L   2 Y 0 PTS,,,TINTE: AXX   15 Y 0 PTS,TINTE: L   10 Y 0 PTS,,
BASKET STRAW,3022T,cdbb88,,SOLID,MAGIC-BOOK,437X,PALETA,TINT,TINTE: AXX   0 Y 43 PTS,TINTE: L   0 Y 29 PTS,,,TINTE: AXX   2 Y 44 PTS,TINTE: L   1 Y 52 PTS,,,TINTE: AXX   13 Y 28 PTS,TINTE: L   9 Y 4 PTS,,
BASKET STRAW,3022T,cdbb88,,SOLID,MAGIC-BOOK,457X,PALETA,TINT,TINTE: AXX   0 Y 44 PTS,TINTE: L   0 Y 30 PTS,,,TINTE: AXX   2 Y 48 PTS,TINTE: L   1 Y 54 PTS,,,TINTE: AXX   13 Y 48 PTS,TINTE: L   9 Y 14 PTS,,
BASKET STRAW,3022T,cdbb88,,SOLID,MAGIC-BOOK,577X,PALETA,TINT,TINTE: AXX   0 Y 23 PTS,TINTE: L   0 Y 15 PTS,,,TINTE: AXX   1 Y 26 PTS,TINTE: L   0 Y 60 PTS,,,TINTE: AXX   7 Y 2 PTS,TINTE: L   4 Y 44 PTS,,
SANDLE TAN,3023D,a39060,,SOLID,MAGIC-BOOK,355X,PALETA,DEEP,TINTE: AXX   1 Y 13 PTS,TINTE: L   1 Y 13 PTS,,,TINTE: AXX   4 Y 52 PTS,TINTE: L   4 Y 52 PTS,,,TINTE: AXX   24 Y 4 PTS,TINTE: L   24 Y 4 PTS,,
SANDLE TAN,3023D,a39060,,SOLID,MAGIC-BOOK,356X,PALETA,DEEP,TINTE: AXX   1 Y 0 PTS,TINTE: L   1 Y 0 PTS,,,TINTE: AXX   4 Y 0 PTS,TINTE: L   4 Y 0 PTS,,,TINTE: AXX   20 Y 0 PTS,TINTE: L   20 Y 0 PTS,,
SANDLE TAN,3023D,a39060,,SOLID,MAGIC-BOOK,357X,PALETA,DEEP,TINTE: AXX   1 Y 0 PTS,TINTE: L   1 Y 0 PTS,,,TINTE: AXX   4 Y 0 PTS,TINTE: L   4 Y 0 PTS,,,TINTE: AXX   20 Y 0 PTS,TINTE: L   20 Y 0 PTS,,
SANDLE TAN,3023D,a39060,,SOLID,MAGIC-BOOK,435X,PALETA,DEEP,TINTE: AXX   1 Y 22 PTS,TINTE: L   1 Y 22 PTS,,,TINTE: AXX   5 Y 24 PTS,TINTE: L   5 Y 24 PTS,,,TINTE: AXX   26 Y 56 PTS,TINTE: L   26 Y 56 PTS,,
SANDLE TAN,3023D,a39060,,SOLID,MAGIC-BOOK,436X,PALETA,DEEP,TINTE: AXX   1 Y 2 PTS,TINTE: L   1 Y 2 PTS,,,TINTE: AXX   4 Y 8 PTS,TINTE: L   4 Y 8 PTS,,,TINTE: AXX   20 Y 40 PTS,TINTE: L   20 Y 40 PTS,,
SANDLE TAN,3023D,a39060,,SOLID,MAGIC-BOOK,437X,PALETA,DEEP,TINTE: AXX   1 Y 15 PTS,TINTE: L   1 Y 15 PTS,,,TINTE: AXX   4 Y 58 PTS,TINTE: L   4 Y 58 PTS,,,TINTE: AXX   24 Y 34 PTS,TINTE: L   24 Y 34 PTS,,
SANDLE TAN,3023D,a39060,,SOLID,MAGIC-BOOK,457X,PALETA,DEEP,TINTE: AXX   1 Y 12 PTS,TINTE: L   1 Y 12 PTS,,,TINTE: AXX   4 Y 48 PTS,TINTE: L   4 Y 48 PTS,,,TINTE: AXX   23 Y 48 PTS,TINTE: L   23 Y 48 PTS,,
SANDLE TAN,3023D,a39060,,SOLID,MAGIC-BOOK,577X,PALETA,DEEP,TINTE: AXX   1 Y 0 PTS,TINTE: L   1 Y 0 PTS,,,TINTE: AXX   4 Y 0 PTS,TINTE: L   4 Y 0 PTS,,,TINTE: AXX   20 Y 0 PTS,TINTE: L   20 Y 0 PTS,,
BROADCLOTH,3024T,cc2d93,,SOLID,MAGIC-BOOK,235X,PALETA,TINT,TINTE: AXX   0 Y 24 PTS,TINTE: L   0 Y 24 PTS,,,TINTE: AXX   1 Y 32 PTS,TINTE: L   1 Y 32 PTS,,,TINTE: AXX   7 Y 32 PTS,TINTE: L   7 Y 32 PTS,,
BROADCLOTH,3024T,cc2d93,,SOLID,MAGIC-BOOK,355X,PALETA,TINT,TINTE: AXX   0 Y 24 PTS,TINTE: L   0 Y 24 PTS,,,TINTE: AXX   1 Y 32 PTS,TINTE: L   1 Y 32 PTS,,,TINTE: AXX   7 Y 32 PTS,TINTE: L   7 Y 32 PTS,,
BROADCLOTH,3024T,cc2d93,,SOLID,MAGIC-BOOK,356X,PALETA,TINT,TINTE: AXX   0 Y 32 PTS,TINTE: L   0 Y 32 PTS,,,TINTE: AXX   2 Y 0 PTS,TINTE: L   2 Y 0 PTS,,,TINTE: AXX   10 Y 0 PTS,TINTE: L   10 Y 0 PTS,,
BROADCLOTH,3024T,cc2d93,,SOLID,MAGIC-BOOK,357X,PALETA,TINT,TINTE: AXX   0 Y 32 PTS,TINTE: L   0 Y 32 PTS,,,TINTE: AXX   2 Y 0 PTS,TINTE: L   2 Y 0 PTS,,,TINTE: AXX   10 Y 0 PTS,TINTE: L   10 Y 0 PTS,,
BROADCLOTH,3024T,cc2d93,,SOLID,MAGIC-BOOK,365X,PALETA,TINT,TINTE: AXX   0 Y 25 PTS,TINTE: L   0 Y 25 PTS,,,TINTE: AXX   1 Y 34 PTS,TINTE: L   1 Y 34 PTS,,,TINTE: AXX   7 Y 42 PTS,TINTE: L   7 Y 42 PTS,,
BROADCLOTH,3024T,cc2d93,,SOLID,MAGIC-BOOK,435X,PALETA,TINT,TINTE: AXX   0 Y 32 PTS,TINTE: L   0 Y 32 PTS,,,TINTE: AXX   2 Y 0 PTS,TINTE: L   2 Y 0 PTS,,,TINTE: AXX   10 Y 0 PTS,TINTE: L   10 Y 0 PTS,,
BROADCLOTH,3024T,cc2d93,,SOLID,MAGIC-BOOK,436X,PALETA,TINT,TINTE: AXX   0 Y 32 PTS,TINTE: L   0 Y 32 PTS,,,TINTE: AXX   2 Y 0 PTS,TINTE: L   2 Y 0 PTS,,,TINTE: AXX   10 Y 0 PTS,TINTE: L   10 Y 0 PTS,,
BROADCLOTH,3024T,cc2d93,,SOLID,MAGIC-BOOK,437X,PALETA,TINT,TINTE: AXX   0 Y 29 PTS,TINTE: L   0 Y 29 PTS,,,TINTE: AXX   1 Y 52 PTS,TINTE: L   1 Y 52 PTS,,,TINTE: AXX   9 Y 4 PTS,TINTE: L   9 Y 4 PTS,,
BROADCLOTH,3024T,cc2d93,,SOLID,MAGIC-BOOK,457X,PALETA,TINT,TINTE: AXX   0 Y 30 PTS,TINTE: L   0 Y 30 PTS,,,TINTE: AXX   1 Y 54 PTS,TINTE: L   1 Y 54 PTS,,,TINTE: AXX   9 Y 14 PTS,TINTE: L   9 Y 14 PTS,,
BROADCLOTH,3024T,cc2d93,,SOLID,MAGIC-BOOK,577X,PALETA,TINT,TINTE: AXX   0 Y 15 PTS,TINTE: L   0 Y 15 PTS,,,TINTE: AXX   0 Y 60 PTS,TINTE: L   0 Y 60 PTS,,,TINTE: AXX   4 Y 44 PTS,TINTE: L   4 Y 44 PTS,,
COTTON CANVAS,3025P,dcd1b0,,SOLID,MAGIC-BOOK,235X,PALETA,PASTEL,TINTE: AXX   0 Y 12 PTS,TINTE: L   0 Y 12 PTS,,,TINTE: AXX   0 Y 46 PTS,TINTE: L   0 Y 46 PTS,,,TINTE: AXX   3 Y 38 PTS,TINTE: L   3 Y 38 PTS,,
COTTON CANVAS,3025P,dcd1b0,,SOLID,MAGIC-BOOK,355X,PALETA,PASTEL,TINTE: AXX   0 Y 12 PTS,TINTE: L   0 Y 12 PTS,,,TINTE: AXX   0 Y 48 PTS,TINTE: L   0 Y 48 PTS,,,TINTE: AXX   3 Y 48 PTS,TINTE: L   3 Y 48 PTS,,
COTTON CANVAS,3025P,dcd1b0,,SOLID,MAGIC-BOOK,356X,PALETA,PASTEL,TINTE: AXX   0 Y 14 PTS,TINTE: L   0 Y 14 PTS,,,TINTE: AXX   0 Y 56 PTS,TINTE: L   0 Y 56 PTS,,,TINTE: AXX   4 Y 24 PTS,TINTE: L   4 Y 24 PTS,,
COTTON CANVAS,3025P,dcd1b0,,SOLID,MAGIC-BOOK,357X,PALETA,PASTEL,TINTE: AXX   0 Y 16 PTS,TINTE: L   0 Y 16 PTS,,,TINTE: AXX   1 Y 0 PTS,TINTE: L   1 Y 0 PTS,,,TINTE: AXX   5 Y 0 PTS,TINTE: L   5 Y 0 PTS,,
COTTON CANVAS,3025P,dcd1b0,,SOLID,MAGIC-BOOK,365X,PALETA,PASTEL,TINTE: AXX   0 Y 13 PTS,TINTE: L   0 Y 13 PTS,,,TINTE: AXX   0 Y 52 PTS,TINTE: L   0 Y 52 PTS,,,TINTE: AXX   4 Y 4 PTS,TINTE: L   4 Y 4 PTS,,
COTTON CANVAS,3025P,dcd1b0,,SOLID,MAGIC-BOOK,435X,PALETA,PASTEL,TINTE: AXX   0 Y 18 PTS,TINTE: L   0 Y 18 PTS,,,TINTE: AXX   1 Y 6 PTS,TINTE: L   1 Y 6 PTS,,,TINTE: AXX   5 Y 30 PTS,TINTE: L   5 Y 30 PTS,,
COTTON CANVAS,3025P,dcd1b0,,SOLID,MAGIC-BOOK,436X,PALETA,PASTEL,TINTE: AXX   0 Y 13 PTS,TINTE: L   0 Y 13 PTS,,,TINTE: AXX   0 Y 50 PTS,TINTE: L   0 Y 50 PTS,,,TINTE: AXX   3 Y 58 PTS,TINTE: L   3 Y 58 PTS,,
COTTON CANVAS,3025P,dcd1b0,,SOLID,MAGIC-BOOK,437X,PALETA,PASTEL,TINTE: AXX   0 Y 13 PTS,TINTE: L   0 Y 13 PTS,,,TINTE: AXX   0 Y 50 PTS,TINTE: L   0 Y 50 PTS,,,TINTE: AXX   3 Y 58 PTS,TINTE: L   3 Y 58 PTS,,
COTTON CANVAS,3025P,dcd1b0,,SOLID,MAGIC-BOOK,457X,PALETA,PASTEL,TINTE: AXX   0 Y 18 PTS,TINTE: L   0 Y 18 PTS,,,TINTE: AXX   1 Y 6 PTS,TINTE: L   1 Y 6 PTS,,,TINTE: AXX   5 Y 30 PTS,TINTE: L   5 Y 30 PTS,,
COTTON CANVAS,3025P,dcd1b0,,SOLID,MAGIC-BOOK,537X,PALETA,PASTEL,TINTE: AXX   0 Y 6 PTS,TINTE: L   0 Y 6 PTS,,,TINTE: AXX   0 Y 24 PTS,TINTE: L   0 Y 24 PTS,,,TINTE: AXX   1 Y 56 PTS,TINTE: L   1 Y 56 PTS,,
COTTON CANVAS,3025P,dcd1b0,,SOLID,MAGIC-BOOK,577X,PALETA,PASTEL,TINTE: AXX   0 Y 8 PTS,TINTE: L   0 Y 8 PTS,,,TINTE: AXX   0 Y 32 PTS,TINTE: L   0 Y 32 PTS,,,TINTE: AXX   2 Y 32 PTS,TINTE: L   2 Y 32 PTS,,
FLAXEN,3031P,e9dcb5,,SOLID,MAGIC-BOOK,235X,PALETA,PASTEL,TINTE: AXX   0 Y 8 PTS,TINTE: C   0 Y 1 PTS,TINTE: L   0 Y 5 PTS,,TINTE: AXX   0 Y 32 PTS,TINTE: C   0 Y 5 PTS,TINTE: L   0 Y 18 PTS,,TINTE: AXX   2 Y 32 PTS,TINTE: C   0 Y 23 PTS,TINTE: L   1 Y 26 PTS,
FLAXEN,3031P,e9dcb5,,SOLID,MAGIC-BOOK,355X,PALETA,PASTEL,TINTE: AXX   0 Y 9 PTS,TINTE: C   0 Y 1 PTS,TINTE: L   0 Y 5 PTS,,TINTE: AXX   0 Y 34 PTS,TINTE: C   0 Y 4 PTS,TINTE: L   0 Y 18 PTS,,TINTE: AXX   2 Y 42 PTS,TINTE: C   0 Y 20 PTS,TINTE: L   1 Y 26 PTS,
FLAXEN,3031P,e9dcb5,,SOLID,MAGIC-BOOK,356X,PALETA,PASTEL,TINTE: AXX   0 Y 10 PTS,TINTE: C   0 Y 2 PTS,TINTE: L   0 Y 6 PTS,,TINTE: AXX   0 Y 40 PTS,TINTE: C   0 Y 6 PTS,TINTE: L   0 Y 22 PTS,,TINTE: AXX   3 Y 8 PTS,TINTE: C   0 Y 30 PTS,TINTE: L   1 Y 46 PTS,
FLAXEN,3031P,e9dcb5,,SOLID,MAGIC-BOOK,357X,PALETA,PASTEL,TINTE: AXX   0 Y 12 PTS,TINTE: C   0 Y 2 PTS,TINTE: L   0 Y 6 PTS,,TINTE: AXX   0 Y 46 PTS,TINTE: C   0 Y 6 PTS,TINTE: L   0 Y 24 PTS,,TINTE: AXX   3 Y 38 PTS,TINTE: C   0 Y 30 PTS,TINTE: L   1 Y 56 PTS,
FLAXEN,3031P,e9dcb5,,SOLID,MAGIC-BOOK,365X,PALETA,PASTEL,TINTE: AXX   0 Y 9 PTS,TINTE: C   0 Y 1 PTS,TINTE: L   0 Y 5 PTS,,TINTE: AXX   0 Y 36 PTS,TINTE: C   0 Y 6 PTS,TINTE: L   0 Y 20 PTS,,TINTE: AXX   2 Y 52 PTS,TINTE: C   0 Y 28 PTS,TINTE: L   1 Y 36 PTS,
FLAXEN,3031P,e9dcb5,,SOLID,MAGIC-BOOK,435X,PALETA,PASTEL,TINTE: AXX   0 Y 13 PTS,TINTE: C   0 Y 2 PTS,TINTE: L   0 Y 7 PTS,,TINTE: AXX   0 Y 52 PTS,TINTE: C   0 Y 6 PTS,TINTE: L   0 Y 26 PTS,,TINTE: AXX   4 Y 4 PTS,TINTE: C   0 Y 30 PTS,TINTE: L   2 Y 2 PTS,
